,lyrics,isBad
6071,我在LA的夜晚你在你城市的早上,0
6072,每趟飞去你城市的航班,0
6073,想带你走过10月的上海,0
6074,想买下飞去你城市的航班,0
6075,用最后的力气,0
6076,脱下你所有的压力,0
6077,拍一幕电影,0
6078,它是限制的 文艺的 胶片,0
6079,缠着丝滑的 流动的 线,0
6080,透着光我吃口果冻,0
6081,Em～你别动 现在刚要飞,0
6082,如果你喜欢被动 I'mma on my way,0
6083,Only wish想跳进浴缸游到你的海 域,0
6084,Only wish想漫游光线收集你的雾气,0
6085,还是和之前一样的近况,0
6086,还是维持着同样的现状,0
6087,一切都和从前一样,0
6088,除了我的身体 没从前那么健康,0
6089,我还是看不到有一丝希望,0
6090,我还是一分钱都没有进账,0
6091,我还是穷的叮当响,0
6092,我还是闹饥荒 还是混不出名堂,0
6093,come 当初偏要逞英雄,0
6094,早知道自己那么笨不至于摔的那么疼,0
6095,可我就是这样一个人,0
6096,我明明知道自己错了 可是我就是不承认,0
6097,虽然这一切太残忍,0
6098,我会为自己做的一切现在完全负责任,0
6099,但是 人总无完人,0
6100,每个人都有着自己成功的版本,0
6101,我像没长大的孙悟空 想要大闹这天宫,0
6102,可是还没想到我会是 那因为功力还不够,0
6103,难道是我太傻太笨 还是脑子不够用,0
6104,只是 我的 还没完成的梦,0
6107,是谁说的这一切都没有逻辑,0
6108,是谁说的 这到底是谁说的,0
6110,是谁说的我第一个和他绝交,0
6111,是谁说的这一切都特别搞笑,0
6112,这世界的价值观真的特别糟糕,0
6113,他们说我不行 我说那不一定,0
6114,真的要我放弃 我说我不愿意,0
6115,这个世界上有太多的不确定,0
6117,真的没什么诀窍 能一下把敌人都打垮很无敌的绝招,0
6118,但我很努力 和你们都一样,0
6119,为自己鼓励 走的越来越高,0
6120,我像没长大的孙悟空 想要大闹这天宫,0
6121,可是还没想到我会是 那因为功力还不够,0
6122,难道是我太傻太笨 还是脑子不够用,0
6126,不要 try me,0
6129,我听见来自身边的几个声音,0
6130,来自暗处盯着我的眼睛,0
6131,我是牛仔在马上吹着口琴,0
6132,但大部分时间都吹给马听,0
6133,但我坚持要走过这吃人的沙漠,0
6134,为绿洲我拼了命,0
6135,保护我自己的音乐 不停地超越,0
6136,全身都用上劲,0
6137,当我驰骋在风中 飞行在空中,0
6138,他要我接地气,0
6139,我只写我的词 只唱我的歌,0
6141,你想让我听话 你是疯了吧,0
6142,想操控我 不要命了吧,0
6143,今天相信你 明天相信他,0
6144,Sorry 都别说话,0
6145,到底谁能告诉我,0
6146,什么叫做音乐的有缘人,0
6147,但我明确地告诉我自己,0
6148,你做的音乐要有灵魂,0
6149,每次给我打电话 不是说废话,0
6150,就是半天你都不挂,0
6151,别说你是为我好 背后又一套,0
6152,为你自己才最重要,0
6167,现在 给我听好了,0
6168,我会爆炸 他们叫我 monster,0
6169,这个城市都已经沦陷了,0
6170,冷血杀手,0
6171,Bingo 你答对了,0
6172,几张破嘴在我身后,0
6173,说我已经不能承受,0
6174,这纸都包不住火 拦不住我,0
6175,我还没玩够,0
6176,这强大的生命力,0
6177,一切都只是过去,0
6178,这空气里充满魔力,0
6179,所有的脚印都不会白费力气,0
6180,每个牛仔都有他活的意义,0
6181,劝你不要踩到我的禁忌岭,0
6182,神灯里的精灵就是我自己,0
6183,你说我太坏,0
6184,没错我坏得是有点太帅,0
6185,你说我可爱,0
6186,没错 我又被恨又被爱,0
6187,我可不是只喝牛奶的牛仔,0
6188,这点你记清楚,0
6189,既然我要 我就要活个精彩,0
6190,我的人生没后悔路,0
6205,我想要的沙漠只属于我自己,0
6206,我想要每时每刻活得有意义,0
6207,我想要决定权只在我的手里,0
6208,每一秒都会给下一秒里留惊喜,0
6223,已经很深的夜,0
6224,我现在一个人无法入睡,0
6225,酒一杯又一杯我依旧还是没醉,0
6226,回家的路上刚好经过你家路口,0
6227,我抬头向上望你已经不在窗口,0
6228,想叫一声你的名字我却无法开口,0
6229,从包里掏出手机,0
6230,我在风中颤抖,0
6231,想 说的话只能默默收集,0
6232,一个人就这样走了,0
6233,低下了头,0
6234,太多的想念我此刻也只能沉默,0
6235,承诺 也随着时间慢慢沉没,0
6236,保证这是最后一次在我怀抱中,0
6237,还想叫你一声宝贝希望你保重,0
6238,当作是最好的朋友,0
6239,Hey 如果我们还能作朋友,0
6240,那我们肯定会是最好的朋友,0
6241,因为你知道我最想要的是什么,0
6242,就像我知道你最讨厌的是什么,0
6243,你总是爱挑食生气脸色就变,0
6244,所以每一次吃饭要连哄带骗,0
6245,你不喜欢玫瑰花喜欢动画片,0
6246,这些我都记在了我的心里面,0
6247,你讨厌我喝酒说了一遍又一遍,0
6248,你却总是包容着我一天又一天,0
6249,开心时候的你总是笑起来很甜,0
6250,伤心时候的你哭起来是小花脸,0
6251,再一次相遇也不用自我介绍,0
6252,那些一起走过的每一条街道,0
6253,就算是我中了你给的迷药,0
6254,那你绝对是我最好的解药,0
6255,当作是最好的朋友,0
6256,你是否还记得我们说好一起旅行,0
6257,最希望的到最后却分开旅行,0
6258,如果可以的话我想从走一回,0
6259,但我知道已经没有那种机会,0
6260,就像喝一杯奶茶没有了吸管,0
6261,少了我的日子你是否能习惯,0
6262,现在的他对你也动了真情,0
6263,也许这也是你希望的爱情,0
6264,相信你能够过得比我幸福,0
6265,幸福的时候别忘了我的祝福,0
6266,接下来的日子你一定要加油,0
6267,我会陪着你,0
6268,就当作是最好的朋友,0
6269,当作是最好的朋友,0
6270,熄灭了手里烟头,0
6271,喝掉桌上剩半罐啤酒,0
6272,过去的事都过去,0
6273,该留的人不会走,0
6274,你往哪走 我往哪走 路往哪走 家往哪走,0
6275,这段感情关系到底往哪走,0
6276,你怎么看 我怎么看 你不习惯 我不习惯,0
6277,谁叫当初你我爱的太极端,0
6278,我就过我自己过我自己的,0
6279,过我自己的,0
6280,我就过我自己的x3,0
6281,电影我自己看,0
6282,大多只看一半,0
6283,习惯了不再说晚安,0
6284,伤人的话别说我们俩好聚好散,0
6285,她说过的每句话 让我分不清了真与假,0
6286,简直迷到无法自拔 经常会自问自答,0
6287,那个傻瓜最近好吗？,0
6288,真该死 我没有在想她 听着世上最美的谎话,0
6289,曾经说过放下却还没有放下,0
6290,我的疯狂 又在故作潇洒,0
6291,以为过去的下场会像高铁票,0
6292,被火烧的只剩灰万万没想到,0
6293,死灰复燃到现在依然不敢,0
6294,彷徨会受伤像上次一样毁掉,0
6295,反复告诉自己 她只是路过而已,0
6296,有关她的话题 我都会尽量逃避,0
6297,本不爱出门的我 如今变本加厉,0
6298,世界变得更无趣 从她离我而去,0
6299,再点上另一根烟,0
6300,独自收行李第十天,0
6301,过去的事过不去,0
6302,要走的人不会留,0
6303,这段感情关系到最后往哪走,0
6304,最后一次别让我走极端,0
6305,萧三岁,0
6306,喜欢这种音乐,0
6307,洗完澡后 习惯放点音乐,0
6308,旋律到位 就像是衣服搭配,0
6309,蓝色遇上绿色 这种相对,0
6310,碰撞出的感觉 叫做气氛有些暧昧,0
6311,调转频道 心情也会变好,0
6312,温水保养皮肤 绝对不会变老,0
6313,自己房间挂满海报 数着cd 对着电脑,0
6314,跟着陌生网友 说着你好,0
6315,最主要的还是 给节奏出点主意,0
6316,用着押韵 写着日记,0
6317,平凡的生活 简单又带点回忆,0
6318,像卡布林的面包 我请小公主给我撒上巧克力,0
6319,Marijuana 我也需要 cola我也需要,0
6320,全套麦当劳最好 姑娘必不可少,0
6322,我押韵惟妙惟肖 让这蓝色气氛围绕,0
6323,就像春风拂面 阳光蔓延指尖,0
6324,抬头看着路灯 碎光铺满小镇,0
6325,清醒加上冷静 抬头满天繁星,0
6326,爵士加上咖啡 就是完美搭配,0
6327,下午三点在家 开始研究自调果汁,0
6328,傍晚刚出门 就遇见 Make Juice,0
6329,像刚出炉的cheese,0
6330,一提到这里就想起我和你的kiss,0
6331,这一个人的时光 会遇见什么人,0
6332,熟悉或陌生 又或者瞬间让你入神,0
6333,你在平行的空间 期待遇见交叉点,0
6334,她在交插的岁月 决定忘记你的脸,0
6335,我喜欢这种音乐 用旋律铺开画面,0
6336,我喜欢这种音乐 用氛围代替语言,0
6337,我喜欢这种音乐 唱出初次见面,0
6338,我喜欢这种音乐 想让你赞口不绝,0
6339,就像春风拂面 阳光蔓延指尖,0
6340,抬头看着路灯 碎光铺满小镇,0
6341,清醒加上冷静 抬头满天繁星,0
6342,爵士加上咖啡 就是完美搭配,0
6343,喜欢这种音乐×2,0
6344,一支雨傘 還好兩個人不夠,0
6345,他的左肩都濕透了他不是不知道,0
6346,她也第一次感覺到心是真的跳,0
6347,想找個屋檐 但卻插不進縫,0
6348,他看著她狼狽的表情 心生暗涌,0
6349,兩人越走越慢 像被停了時間,0
6350,我看他們都喝醉了吧 怎么一直走,0
6351,明明兩個人的家早就過了好久,0
6352,畫面切換下一幁 怎么那么不小心,0
6353,帶她走 3個人的行囊壓在胸口,0
6354,熄滅的路燈帶走了霓虹,0
6355,交替的靈魂 攙扶著彼此的夢,0
6356,心事隔開了兩人的那張床,0
6357,現實也逐漸脫離了想象,0
6358,各有各的忙 各有各的墻,0
6359,沒有雨傘 沒有兩個人之后,0
6360,這城市全都變了 只剩下那屋檐,0
6361,她戒指還帶著伴她過來這些年,0
6362,她盡可能讓一切都變得節儉,0
6363,最簡單的愿望最后不能實現,0
6364,生日卡片也讓給了別人祝愿,0
6365,光線照不進她的眼里面,0
6366,桌上放著他用小孩換的錢,0
6367,閉上眼的瞬間畫面重新浮現,0
6368,我们每句歌词如实不会摆你,0
6369,想加入我们party 麻溜得要搞紧,0
6370,我虽然年纪不大 确实是小你,0
6376,他们晓得贵阳有种叫做 Nybin Era,0
6377,城市游魂巡逻街道 不想归家,0
6389,Eyes说唱创造力就像爱因斯坦发明电灯泡,0
6390,录歌喝王老吉不摆你说唱freestyle替代健身操,0
6391,如果你觉得可以兄弟姐妹舞台前方一起燥,0
6392,Nybin Era 2016 全体冲锋吹响集结号,0
6393,来试哈 Nybin Era 属于哪种人物,0
6394,连路子太野肯定不是富二代勒门路,0
6395,啃老族自掘坟墓悲哀写篇心得体会,0
6398,你如果喜欢我们快来参加party,0
6400,我不管你是走路还是坐个飞机,0
6402,但是我们从来都不装假,0
6404,就不要在我的面前装傻,0
6405,穿上了我们勒盔甲,0
6406,打破了你们的虚假,0
6408,给我说你有多伟大勒计划,0
6409,有多宏伟 你跳个舞来看,0
6411,你说话真勒好慢总是藏到套路,0
6412,你只是需要一个拥抱在此对你照顾,0
6417,品痔,0
6418,古人说浪子回头金不换,0
6420,投降认输你输一半,0
6421,让我 砸烂 你的 铁饭碗,0
6423,我开始发力 请你站着看,0
6424,为了兄弟 哥们儿就是干,0
6426,我到底是谁 不重要,0
6427,我教你做人 别乱叫,0
6429,目睹全过程 跟我玩心跳,0
6433,如果打了你 自己掏医药,0
6434,让你跪地求饶 都算轻的,0
6435,没你那么无聊 现在给我听着,0
6441,谁敢接你的演出 我保证他会绝对没人看,0
6442,Respect 澡堂Clan Respect to 武汉,0
6443,但respect不能给你 因为你满嘴火车转,0
6444,我看遍了小人当道在这社会上,0
6445,也看倦了以讹传讹谎言和假象,0
6446,你冠军亚军 又能如何 又怎样,0
6447,名次别人给的 心里装真相,0
6448,你睁不开你的眼睛因为你早被利益熏了熏了心,0
6449,狗仗人势永远都是个小兵何时才能做将军,0
6450,我敬佩最初的你 歌词和flow像丹青,0
6451,但是现在的你 专心对金钱 利益 关心,0
6452,锁上的心灵 打不开的窗户,0
6453,这首歌随便玩玩 说实话有点仓促,0
6454,可坚果配上仓鼠 还无需打开仓库,0
6455,难道你的套路 还有人不清楚？,0
6458,演出你从不付钱 只让别人自己垫,0
6459,新人花钱住酒店 自己掏的车票钱,0
6461,再看看你所谓的朋友的圈,0
6464,那截图我已阅,0
6466,开屏的像孔雀,0
6467,没有文韬没武略,0
6468,枪口的喜鹊,0
6469,早就已经被警觉,0
6470,抓住你放的冷箭,0
6471,反过来对你捕猎,0
6472,螳螂捕蝉 黄雀在后,0
6476,孔雀开屏 你自作多情,0
6477,我做关公来 你做关平,0
6478,当音乐缺心 空有其形,0
6480,海绵宝宝 不用出场,0
6481,辛普森 劝你仔细去想,0
6482,小魔仙和皮皮虾的人品到底怎么样,0
6483,圈里大家心里有数都对你俩有印象,0
6485,还有一只六耳猕猴 顽皮的猴子,0
6486,他靠着齐天大圣 在圈儿里有了名字,0
6487,徒有虚名模仿 内涵没有实质,0
6488,在花果山 水帘洞 并没有你的位置,0
6489,··采样自王春燕《演员》··,0
6490,简单点儿,0
6491,说话的方式简单点,0
6492,把你的情绪请省略,0
6493,你又不是个演员,0
6494,别设计那些情节,0
6495,古人说浪子回头金不换,0
6497,投降认输你输一半,0
6498,让我 砸烂 你的 铁饭碗,0
6499,听着我的歌词没有消音,0
6500,太多想要干掉我的小兵,0
6501,他们想要跟着我的脚印,0
6502,你踩到拍子  那些都是侥幸,0
6504,上帝他看中我   看到你都扫兴,0
6505,诞生在中国  希望你们好命,0
6507,爸爸来自大陆  你妈妈喜欢参天大树,0
6510,飞的太高腾云驾雾,0
6511,深圳 We are the best they are not cool,0
6513,不感谢雅虎  我们上百度,0
6517,然后就会记得我的名字,0
6519,看着我的眼睛它是黑的皮肤Yellow,0
6520,我们吃羊肉  haters们喝粥,0
6521,What the fog 要不要烟纸,0
6522,这个乌烟瘴气的圈子,0
6523,全都没有见识,0
6524,没有一些见识,0
6525,不如赶紧回家看电视,0
6526,两个字叫现实,0
6527,两个字叫银纸,0
6528,没有一点根本的见识,0
6529,规则开始变质,0
6530,小白脸来面试,0
6531,不要再坚持,0
6550,口红 眉笔 你化妆也要我陪你,0
6551,从我下楼上taxi 把无时无刻当回忆,0
6552,如果下雨别担心 我自动进化你雨披,0
6553,从小家人叫我别听天由命,0
6554,心里想出人头地那就一定靠自己,0
6555,我一定赚到可以保护你,0
6556,所以不得不改变进化dobi2.0,0
6557,oh no oh no 没忍住问你where u go,0
6558,你轻松识破我的套路,0
6559,但也愿意被我带走,0
6560,所有人不忍心骗自己,0
6561,把情节都想象成电视里,0
6562,把每一个细节都看仔细,0
6563,看我的眼睛里面全是你,0
6572,为了你 我会get better,0
6573,有你在是最温暖的weather,0
6574,朋友猜 我们关系很一般,0
6575,而我眼神却锁定你整晚,0
6576,所有要求都是all right,0
6579,homie怪我总是没空 nono,0
6580,我时间本来就不多,0
6581,有一个女孩就足够,0
6583,当你出现在我面前 融化我零下二十度 hood,0
6584,空气都开始慢慢变甜 youg4ever 永远义无反顾,0
6585,all my eyes all about u 所以我看到你在对我笑,0
6586,我听到你偷偷地说 带你去飞 也陪你降落,0
6587,但我无法眼看着男人在我视线前把你带走,0
6597,做了噩梦 拿望远镜在遥望着天,0
6598,一个人头被线吊在空中看不清是谁在牵,0
6601,走在边缘 看每个人不同的脸,0
6602,他们都有自己的见解 我只听却不敢轻易发言,0
